,t_s,H_m,Qw_m3s,Ai_m2,todoy,iceon,tau,starth,gravelz,Hdl,His,Ta,Uw,rh,P,Ta_C,Hstar,Astar,Qstar,Tw_C,thawingdegreedays
1793,19364400,0.29399961289800236,63.08785249750344,5.389976329042015,151,274,14,0.5,0.5,307.44793749999997,1.0,4.196,0.0,0.993,99800.0,4.196,3013187.0925222733,1215007.7563992047,9423176.089943878,9.820048961351958,1140.7825102470301
1794,19375200,0.29239514152561275,62.52757992241639,5.34206574520794,151,274,14,0.5,0.5,306.126625,38.0,4.427,0.0,0.993,99700.0,4.427,3013187.0925222733,1215007.7563992047,9423176.089943878,9.40854035703539,1140.7825102470301
1795,19386000,0.29536042981375016,63.65724181941385,5.294581030413573,151,274,14,0.5,0.5,304.8053125,141.0,5.576,0.0,0.993,99600.0,5.576,3013187.0925222733,1215007.7563992047,9423176.089943878,9.138002370667456,1140.7825102470301
1796,19396800,0.29679632196743533,64.22361871954239,5.247518399181384,151,274,14,0.5,0.5,303.484,211.0,7.194,0.0,0.993,99500.0,7.194,3013187.0925222733,1215007.7563992047,9423176.089943878,9.229722194040972,1140.7825102470301
1797,19407600,0.29671885561553574,64.22663018798491,5.200874099682297,151,274,14,0.5,0.5,304.560575,213.0,7.865,0.0,0.889,99300.0,7.865,3013187.0925222733,1215007.7563992047,9423176.089943878,9.573117595783739,1140.7825102470301
1798,19418400,0.2951278967905775,63.66619721354,5.154644413436604,151,274,14,0.5,0.5,305.63715,113.0,6.573,5.625,0.99,99200.0,6.573,3013187.0925222733,1215007.7563992047,9423176.089943878,9.900039120854753,1140.7825102470301
1799,19429200,0.2965659821021851,64.23257305751599,5.10882565501755,151,274,14,0.5,0.5,306.713725,18.0,5.203,5.76,0.955,99100.0,5.203,3013187.0925222733,1215007.7563992047,9423176.089943878,9.588124139917438,1140.7825102470301
1800,19440000,0.2949762985414322,63.672035590857604,5.063414171757493,151,274,14,0.5,0.5,307.7903,0.0,4.435,4.809,0.903,99200.0,4.435,3013187.0925222733,1215007.7563992047,9423176.089943878,8.847925498984722,1140.7825102470301
1801,19450800,0.29792481486645156,64.80190557739355,5.018406343456744,151,274,14,0.5,0.5,308.866875,0.0,3.845,4.744,0.993,99300.0,3.845,3013187.0925222733,1215007.7563992047,9423176.089943878,8.12324165412734,1140.7825102470301
1802,19461600,0.3016005887406644,66.21361106037371,4.973798582094943,151,274,14,0.5,0.5,309.94345,29.0,3.944,4.228,0.993,99300.0,3.944,3013187.0925222733,1215007.7563992047,9423176.089943878,7.515080907369835,1140.7825102470301
1803,19472400,0.3045043092011853,67.3436433451252,4.929587331545052,151,274,14,0.5,0.5,311.02002500000003,257.0,5.411,4.302,0.982,99400.0,5.411,3013187.0925222733,1215007.7563992047,9423176.089943878,7.120925197607327,1140.7825102470301
1804,19483200,0.30738897344052873,68.47374874237146,4.885769067289825,151,274,14,0.5,0.5,312.0966,283.0,6.101,4.322,0.866,99500.0,6.101,3013187.0925222733,1215007.7563992047,9423176.089943878,7.606673061447722,1140.7825102470301
1805,19494000,0.3087884821885751,69.040331617245,4.842340296140853,151,274,14,0.5,0.5,312.7550375,306.0,6.309,4.336,0.845,99600.0,6.309,3013187.0925222733,1215007.7563992047,9423176.089943878,8.095869140854072,1140.7825102470301
1806,19504800,0.314555418879981,71.29779344426302,4.7992975559600985,151,274,14,0.5,0.5,313.413475,116.0,4.822,4.391,0.9420000000000001,99700.0,4.822,3013187.0925222733,1215007.7563992047,9423176.089943878,8.598223066704639,1140.7825102470301
1807,19515600,0.32024989528580106,73.55542200805338,4.7566374153838655,151,274,14,0.5,0.5,314.0719125,16.0,2.984,3.563,0.992,99700.0,2.984,3013187.0925222733,1215007.7563992047,9423176.089943878,8.383141863099697,1140.7825102470301
1808,19526400,0.32445776829323936,75.24954794172356,4.714356473549276,151,274,14,0.5,0.5,314.73035000000004,0.0,2.988,2.546,0.993,99800.0,2.988,3013187.0925222733,1215007.7563992047,9423176.089943878,7.827757306992691,1140.7825102470301
1809,19537200,0.32721927343218754,76.38009773536545,4.672451359823134,151,274,14,0.5,0.5,315.38878750000003,0.0,2.866,2.579,0.993,99800.0,2.866,3013187.0925222733,1215007.7563992047,9423176.089943878,7.363860085090965,1140.7825102470301
1810,19548000,0.32996486974555217,77.51071345257104,4.630918733533246,151,274,14,0.5,0.5,316.047225,26.0,2.542,3.117,0.993,99700.0,2.542,3013187.0925222733,1215007.7563992047,9423176.089943878,6.940797085564255,1140.7825102470301
1811,19558800,0.33478252174500944,79.48700047725637,4.589755283702073,151,274,14,0.5,0.5,316.7056625,108.0,4.05,4.266,0.9840000000000001,99700.0,4.05,3013187.0925222733,1215007.7563992047,9423176.089943878,6.5912291842525725,1140.7825102470301
1812,19569600,0.3402398997224849,81.74530109395532,4.548957728782792,151,274,14,0.5,0.5,317.3641,210.0,6.104,4.596,0.904,99600.0,6.104,3013187.0925222733,1215007.7563992047,9423176.089943878,6.59223225476281,1140.7825102470301
1813,19580400,0.3449577857954264,83.72186415215981,4.508522816397705,151,274,14,0.5,0.5,318.4833125,230.0,6.666,5.014,0.914,99500.0,6.666,3013187.0925222733,1215007.7563992047,9423176.089943878,7.031524938736391,1140.7825102470301
1814,19591200,0.3489572629571557,85.41665342229918,4.468447323078933,151,274,14,0.5,0.5,319.602525,126.0,6.62,4.644,0.9390000000000001,99300.0,6.62,3013187.0925222733,1215007.7563992047,9423176.089943878,7.534271082015122,1140.7825102470301
1815,19602000,0.3535945307501596,87.39346209439884,4.4287280540114615,151,274,14,0.5,0.5,320.7217375,27.0,5.784,3.34,0.976,99300.0,5.784,3013187.0925222733,1215007.7563992047,9423176.089943878,7.674156597381836,1140.7825102470301
1816,19612800,0.3548661525211054,87.96076883028366,4.389361842778439,151,274,14,0.5,0.5,321.84095,0.0,5.053,1.162,0.993,99200.0,5.053,3013187.0925222733,1215007.7563992047,9423176.089943878,7.482245008550274,1140.7825102470301
1817,19623600,0.3561349854739949,88.52808904218486,4.350345551108769,151,274,14,0.5,0.5,322.96016249999997,0.0,1.513,2.032,0.993,99100.0,1.513,3013187.0925222733,1215007.7563992047,9423176.089943878,7.267687538435479,1140.7825102470301
1818,19634400,0.35607217869283475,88.53152733533655,4.311676068626898,151,274,14,0.5,0.5,324.07937499999997,68.0,1.182,2.312,0.993,99100.0,1.182,3013187.0925222733,1215007.7563992047,9423176.089943878,6.856261699164919,1140.7825102470301
1819,19645200,0.36064646496720204,90.50864380959601,4.273350312604875,151,274,14,0.5,0.5,325.1985875,278.0,7.35,3.23,0.8809999999999999,99200.0,7.35,3013187.0925222733,1215007.7563992047,9423176.089943878,6.660384272637929,1140.7825102470301
1820,19656000,0.3671390878194239,93.33178802393874,4.235365227716605,151,274,14,0.5,0.5,326.3178,492.0,12.41,2.85,0.7193999999999999,99100.0,12.41,3013187.0925222733,1215007.7563992047,9423176.089943878,7.443898940133133,1140.7825102470301
1821,19666800,0.3887927970323458,102.92263016714327,4.197717785794257,151,274,14,0.5,0.5,326.33394999999996,455.0,15.03,2.909,0.6122,99200.0,15.03,3013187.0925222733,1215007.7563992047,9423176.089943878,9.060823518532436,1140.7825102470301
1822,19677600,0.404796508101758,110.25823642388953,4.160404985586872,151,274,14,0.5,0.5,326.3501,184.0,11.64,1.95,0.809,99200.0,11.64,3013187.0925222733,1215007.7563992047,9423176.089943878,10.483428162170704,1140.7825102470301
1823,19688400,0.43563579329530255,124.9263749447984,4.123423852521096,151,274,14,0.5,0.5,326.36625,27.0,8.89,0.373,0.9329999999999999,99200.0,8.89,3013187.0925222733,1215007.7563992047,9423176.089943878,10.836211013888093,1140.7825102470301
1824,19699200,0.46450103187234365,139.31354524115804,4.0867714384640665,151,274,14,0.5,0.5,326.38239999999996,0.0,8.02,1.144,0.919,99200.0,8.02,3013187.0925222733,1215007.7563992047,9423176.089943878,10.636423256791375,1140.7825102470301
1825,19710000,0.47162293100431363,142.9849064506994,4.050444821488361,151,274,14,0.5,0.5,326.39855,0.0,7.25,0.322,0.943,99200.0,7.25,3013187.0925222733,1215007.7563992047,9423176.089943878,10.29129942461938,1140.7825102470301
1826,19720800,0.48138627381866667,148.0666460984608,4.01444110563907,151,274,14,0.5,0.5,326.4147,23.0,7.48,0.122,0.9470000000000001,99200.0,7.48,3013187.0925222733,1215007.7563992047,9423176.089943878,9.994837002101528,1140.7825102470301
1827,19731600,0.48726557293344014,151.1744108828916,3.97875742070295,151,274,14,0.5,0.5,326.43085,126.0,7.932,1.021,0.9390000000000001,99200.0,7.932,3013187.0925222733,1215007.7563992047,9423176.089943878,9.8091028009892,1140.7825102470301
1828,19742400,0.4834400247721866,149.20541596775988,3.9433909219795855,151,274,14,0.5,0.5,326.447,488.0,13.09,0.889,0.6617000000000001,99100.0,13.09,3013187.0925222733,1215007.7563992047,9423176.089943878,9.933491082022451,1140.7825102470301
1829,19753200,0.4735961505529221,144.13355511081963,3.908338790054618,151,274,14,0.5,0.5,325.7714875,433.0,13.55,3.285,0.7548999999999999,99100.0,13.55,3013187.0925222733,1215007.7563992047,9423176.089943878,11.275766351963028,1140.7825102470301
1830,19764000,0.46027170188592564,137.36886389932317,3.873598230574985,151,274,14,0.5,0.5,325.095975,194.0,13.75,2.448,0.7367,99100.0,13.75,3013187.0925222733,1215007.7563992047,9423176.089943878,12.393988950556432,1140.7825102470301
1831,19774800,0.4432555615629565,128.91117197028794,3.8391664740261637,151,274,14,0.5,0.5,324.4204625,23.0,7.988,1.719,0.91,99100.0,7.988,3013187.0925222733,1215007.7563992047,9423176.089943878,12.645352698261288,1140.7825102470301
1832,19785600,0.43339193924709657,124.12004106713677,3.805040775511363,151,274,14,0.5,0.5,323.74495,0.0,11.08,3.464,0.86,99000.0,11.08,3013187.0925222733,1215007.7563992047,9423176.089943878,12.12726656360498,1140.7825102470301
1833,19796400,0.42160086930833673,118.48224353763878,3.771218414532715,151,274,14,0.5,0.5,323.0694375,0.0,11.86,3.609,0.7633,99000.0,11.86,3013187.0925222733,1215007.7563992047,9423176.089943878,11.66534231204872,1140.7825102470301
1834,19807200,0.40897957689115805,112.56191878610105,3.737696694774404,151,274,14,0.5,0.5,322.39392499999997,8.0,12.46,4.659,0.7535,99000.0,12.46,3013187.0925222733,1215007.7563992047,9423176.089943878,11.236053395417365,1140.7825102470301
1835,19818000,0.40223771520508833,109.4623582649573,3.7044729438876978,151,274,14,0.5,0.5,321.7184125,45.0,13.77,5.191,0.7326999999999999,99000.0,13.77,3013187.0925222733,1215007.7563992047,9423176.089943878,10.904718179089036,1140.7825102470301
1836,19828800,0.3923185096645652,104.9519152210414,3.6715445132779223,151,274,14,0.5,0.5,321.0429,84.0,14.54,5.998,0.7156999999999999,99000.0,14.54,3013187.0925222733,1215007.7563992047,9423176.089943878,10.845103002967406,1140.7825102470301
1837,19839600,0.38286070005427797,100.7232823394953,3.6389087778933074,151,274,14,0.5,0.5,321.705875,75.0,13.68,4.532,0.8270000000000001,99100.0,13.68,3013187.0925222733,1215007.7563992047,9423176.089943878,10.985990090911114,1140.7825102470301
1838,19850400,0.3751697718697283,97.34078573701153,3.6065631360157306,151,274,14,0.5,0.5,322.36884999999995,52.0,13.95,4.638,0.833,99000.0,13.95,3013187.0925222733,1215007.7563992047,9423176.089943878,11.110714050217876,1140.7825102470301
1839,19861200,0.3686706405647465,94.52235476666897,3.574505009053292,151,274,14,0.5,0.5,323.03182499999997,10.0,12.13,1.972,0.963,99000.0,12.13,3013187.0925222733,1215007.7563992047,9423176.089943878,11.188516943922066,1140.7825102470301
1840,19872000,0.3614373693854279,91.42155073453753,3.5427318413347577,151,274,14,0.5,0.5,323.6948,0.0,11.17,4.447,0.9520000000000001,99000.0,11.17,3013187.0925222733,1215007.7563992047,9423176.089943878,11.045030355074088,1140.7825102470301
1841,19882800,0.3547720879020991,88.6026979302007,3.511241099905828,151,274,14,0.5,0.5,324.357775,0.0,8.98,3.87,0.9620000000000001,99100.0,8.98,3013187.0925222733,1215007.7563992047,9423176.089943878,10.802889182759824,1140.7825102470301
1842,19893600,0.34869604153464323,86.06582572125784,3.480030274327196,151,274,14,0.5,0.5,325.02075,12.0,6.221,1.235,0.993,99200.0,6.221,3013187.0925222733,1215007.7563992047,9423176.089943878,10.399658384495886,1140.7825102470301
1843,19904400,0.3432297404965398,83.81096297083826,3.449096876474425,151,274,14,0.5,0.5,325.683725,62.0,6.502,1.473,0.993,99300.0,6.502,3013187.0925222733,1215007.7563992047,9423176.089943878,10.042497052186247,1140.7825102470301
1844,19915200,0.34113370643203345,82.9669399490156,3.4184384403395938,151,274,14,0.5,0.5,326.3467,266.0,8.26,1.507,0.831,99400.0,8.26,3013187.0925222733,1215007.7563992047,9423176.089943878,9.874487385063436,1140.7825102470301
1845,19926000,0.3383429825224121,81.8406333018226,3.3880525218347115,151,274,14,0.5,0.5,325.111025,183.0,9.27,0.611,0.7872,99500.0,9.27,3013187.0925222733,1215007.7563992047,9423176.089943878,10.375465881885356,1140.7825102470301
1846,19936800,0.33691751705938355,81.27867116237802,3.3579366985968644,151,274,14,0.5,0.5,323.87535,132.0,9.73,1.511,0.9259999999999999,99500.0,9.73,3013187.0925222733,1215007.7563992047,9423176.089943878,10.639605915945952,1140.7825102470301
1847,19947600,0.33410463735758034,80.15220111147332,3.3280885697951095,151,274,14,0.5,0.5,322.639675,23.0,7.379,0.427,0.978,99500.0,7.379,3013187.0925222733,1215007.7563992047,9423176.089943878,10.764676156119856,1140.7825102470301
1848,19958400,0.32918122793575944,78.17893909658986,3.2985057559390913,151,274,14,0.5,0.5,321.404,0.0,5.521,2.33,0.9790000000000001,99300.0,5.521,3013187.0925222733,1215007.7563992047,9423176.089943878,10.492825533841073,1140.7825102470301
1849,19969200,0.32773125676047254,77.6167533985037,3.269185898689331,151,274,14,0.5,0.5,320.168325,0.0,6.721,2.14,0.93,99200.0,6.721,3013187.0925222733,1215007.7563992047,9423176.089943878,9.94632004312135,1140.7825102470301
1850,19980000,0.3262775794408215,77.05451434341354,3.2401266606692323,151,274,14,0.5,0.5,318.93264999999997,60.0,8.05,3.057,0.835,98900.0,8.05,3013187.0925222733,1215007.7563992047,9423176.089943878,9.512356341476039,1140.7825102470301
1851,19990800,0.32482015066961384,76.49222255188702,3.2113257252787393,151,274,14,0.5,0.5,317.696975,81.0,10.66,2.211,0.871,98900.0,10.66,3013187.0925222733,1215007.7563992047,9423176.089943878,9.291365361360342,1140.7825102470301
1852,20001600,0.3233589244222846,75.92987863767537,3.182780796509667,151,274,14,0.5,0.5,316.4613,142.0,9.63,3.667,0.9470000000000001,99000.0,9.63,3013187.0925222733,1215007.7563992047,9423176.089943878,9.373263428774605,1140.7825102470301
1853,20012400,0.3204710056063841,74.80293277177218,3.154489598762652,151,274,14,0.5,0.5,315.7332,137.0,10.68,3.693,0.9,99100.0,10.68,3013187.0925222733,1215007.7563992047,9423176.089943878,9.603281130456216,1140.7825102470301
1854,20023200,0.31756619512885204,73.67590423066403,3.1264498766657436,151,274,14,0.5,0.5,315.00509999999997,57.0,8.67,3.913,0.9390000000000001,99300.0,8.67,3013187.0925222733,1215007.7563992047,9423176.089943878,9.840988430300907,1140.7825102470301
1855,20034000,0.3131992455326272,71.98421197682462,3.098659394894621,151,274,14,0.5,0.5,314.277,22.0,6.214,1.758,0.988,99500.0,6.214,3013187.0925222733,1215007.7563992047,9423176.089943878,9.643429442809273,1140.7825102470301
1856,20044800,0.3087916919805971,70.29240787286273,3.07111593799437,151,274,14,0.5,0.5,313.5489,0.0,4.891,0.938,0.992,99700.0,4.891,3013187.0925222733,1215007.7563992047,9423176.089943878,9.294900760594405,1140.7825102470301
1857,20055600,0.3058150828165278,69.16510644278102,3.043817310202883,151,274,14,0.5,0.5,312.8208,0.0,4.961,0.701,0.982,99800.0,4.961,3013187.0925222733,1215007.7563992047,9423176.089943878,8.892514529271118,1140.7825102470301
1858,20066400,0.30133683743522394,67.47309817569202,3.0167613352758065,151,274,14,0.5,0.5,312.09270000000004,21.0,6.166,1.798,0.966,99800.0,6.166,3013187.0925222733,1215007.7563992047,9423176.089943878,8.532532906455712,1140.7825102470301
1859,20077200,0.298311944423177,66.34562572752397,2.9899458563130605,151,274,14,0.5,0.5,311.3646,167.0,8.9,1.362,0.6847,99800.0,8.9,3013187.0925222733,1215007.7563992047,9423176.089943878,8.25866509295003,1140.7825102470301
1860,20088000,0.294513523378066,64.93574760409254,2.963368735586875,151,274,14,0.5,0.5,310.6365,269.0,10.89,0.658,0.5959,99700.0,10.89,3013187.0925222733,1215007.7563992047,9423176.089943878,8.484849268064757,1140.7825102470301
1861,20098800,0.2914426969479116,63.80811596744544,2.93702785437138,151,274,14,0.5,0.5,309.2240625,349.0,12.17,1.902,0.6685,99700.0,12.17,3013187.0925222733,1215007.7563992047,9423176.089943878,9.06489208361838,1140.7825102470301
1862,20109600,0.2883506555143661,62.68040994072955,2.9109211127737074,151,274,14,0.5,0.5,307.811625,82.0,11.33,1.968,0.835,99700.0,11.33,3013187.0925222733,1215007.7563992047,9423176.089943878,9.916369740034938,1140.7825102470301
1863,20120400,0.2844656502263363,61.27027893221537,2.8850464295665716,151,274,14,0.5,0.5,306.3991875,13.0,9.78,1.36,0.867,99700.0,9.78,3013187.0925222733,1215007.7563992047,9423176.089943878,9.907296555743569,1140.7825102470301
1864,20131200,0.27898406935410347,59.295343292555195,2.859401742022366,151,274,14,0.5,0.5,304.98675000000003,0.0,7.858,1.376,0.8390000000000001,99600.0,7.858,3013187.0925222733,1215007.7563992047,9423176.089943878,9.614709479289496,1140.7825102470301
1865,20142000,0.27737439663381386,58.732122758799186,2.8339850057487164,151,274,14,0.5,0.5,303.5743125,0.0,6.416,0.894,0.981,99500.0,6.416,3013187.0925222733,1215007.7563992047,9423176.089943878,9.192012851386075,1140.7825102470301
1866,20152800,0.27338754643895086,57.321740933214436,2.808794194525513,151,274,14,0.5,0.5,302.161875,13.0,6.776,1.667,0.993,99400.0,6.776,3013187.0925222733,1215007.7563992047,9423176.089943878,8.808194067932142,1140.7825102470301
1867,20163600,0.27016185931243797,56.19365539865216,2.783827300143363,151,274,14,0.5,0.5,300.7494375,62.0,7.538,2.124,0.993,99400.0,7.538,3013187.0925222733,1215007.7563992047,9423176.089943878,8.482056029797999,1140.7825102470301
1868,20174400,0.2677156131926523,55.347888235965414,2.7590823322435094,151,274,14,0.5,0.5,299.337,165.0,8.89,3.178,0.993,99500.0,8.89,3013187.0925222733,1215007.7563992047,9423176.089943878,8.364864254752648,1140.7825102470301
1869,20185200,0.26444501917876645,54.219672880913194,2.7345573181591596,151,274,14,0.5,0.5,299.03227499999997,183.0,8.62,3.501,0.986,99700.0,8.62,3013187.0925222733,1215007.7563992047,9423176.089943878,8.66564352524715,1140.7825102470301
1870,20196000,0.26196438717890536,53.37379137543722,2.710250302758216,151,274,14,0.5,0.5,298.72755,87.0,7.743,4.104,0.988,99800.0,7.743,3013187.0925222733,1215007.7563992047,9423176.089943878,8.958430851465947,1140.7825102470301
1871,20206800,0.2578227490724597,51.96304152355914,2.686159348287419,151,274,14,0.5,0.5,298.422825,26.0,6.541,2.04,0.976,99800.0,6.541,3013187.0925222733,1215007.7563992047,9423176.089943878,8.830729467956134,1140.7825102470301
1872,20217600,0.25530044089787746,51.11704179058208,2.6622825342178675,151,274,14,0.5,0.5,298.1181,0.0,2.52,1.937,0.992,99700.0,2.52,3013187.0925222733,1215007.7563992047,9423176.089943878,8.488565379394853,1140.7825102470301
